"chargeback_id","payment_id","reason","chargeback_amount","currency","chargeback_status","opened_at"
"1292","83519","unauthorized","78.36","USD","lost","2026-07-15T09:37:46.5833343+00:00"
"1293","143348","unauthorized","26.36","USD","open","2026-06-26T16:22:46.5833343+00:00"
"1294","241009","unauthorized","15.66","COP","open","2026-07-10T03:52:46.5833343+00:00"
"1295","9679","duplicate","42.73","USD","lost","2026-07-25T15:06:46.5833343+00:00"
"1296","139431","service_not_received","120.68","USD","lost","2026-07-22T08:55:46.5833343+00:00"
"1297","181188","service_not_received","132.95","MXN","lost","2026-08-06T11:38:46.5853498+00:00"
"1298","187260","unauthorized","136.62","USD","won","2026-07-04T07:29:46.5853498+00:00"
"1299","97330","fraud","44.3","COP","open","2026-08-17T03:00:46.5853498+00:00"
"1300","223682","fraud","102.37","MXN","open","2026-07-07T15:39:46.5853498+00:00"
"1301","161360","unauthorized","36.09","MXN","lost","2026-06-21T04:20:46.5853498+00:00"
"1302","22485","service_not_received","76.19","USD","won","2026-08-17T00:22:46.5853498+00:00"
"1303","78656","fraud","132.62","MXN","open","2026-07-15T17:28:46.5853498+00:00"
"1304","23063","service_not_received","102.09","COP","won","2026-07-16T06:07:46.5853498+00:00"
"1305","193364","duplicate","63.4","MXN","won","2026-06-20T18:45:46.5853498+00:00"
"1306","180108","duplicate","97.65","MXN","won","2026-07-28T00:18:46.5853498+00:00"
"1307","111397","unauthorized","47.07","COP","lost","2026-07-23T09:05:46.5853498+00:00"
"1308","229956","service_not_received","48","USD","open","2026-07-03T09:38:46.5853498+00:00"
"1309","71809","duplicate","66.53","USD","won","2026-08-16T09:49:46.5853498+00:00"
"1310","57379","duplicate","127.34","COP","lost","2026-07-30T12:26:46.5853498+00:00"
"1311","21345","unauthorized","44.63","COP","open","2026-07-21T10:50:46.5853498+00:00"
"1312","23047","duplicate","101.11","USD","lost","2026-06-29T13:13:46.5853498+00:00"
"1313","45075","fraud","47.87","USD","lost","2026-07-18T10:46:46.5853498+00:00"
"1314","155425","unauthorized","111.14","MXN","won","2026-07-15T12:35:46.5853498+00:00"
"1315","95899","service_not_received","144.9","MXN","won","2026-07-14T09:21:46.5853498+00:00"
"1316","60719","fraud","7.09","USD","won","2026-08-05T00:46:46.5853498+00:00"
"1317","88085","unauthorized","85.94","COP","open","2026-08-16T21:37:46.5853498+00:00"
"1318","145220","unauthorized","12.6","USD","lost","2026-06-28T22:38:46.5853498+00:00"
"1319","47780","fraud","97.19","USD","lost","2026-07-13T05:35:46.5853498+00:00"
"1320","215308","duplicate","128.36","COP","won","2026-06-23T16:46:46.5853498+00:00"
"1321","76044","duplicate","6.92","COP","open","2026-07-31T03:49:46.5853498+00:00"
"1322","200856","duplicate","137.48","MXN","won","2026-06-24T14:46:46.5873629+00:00"
"1323","91460","duplicate","21.03","USD","won","2026-07-17T03:25:46.5873629+00:00"
"1324","111202","unauthorized","144.12","MXN","open","2026-06-24T15:30:46.5873629+00:00"
"1325","222548","service_not_received","7.08","MXN","lost","2026-08-18T03:17:46.5873629+00:00"
"1326","134726","duplicate","49.04","MXN","lost","2026-06-29T15:14:46.5873629+00:00"
"1327","108763","duplicate","75.58","USD","lost","2026-07-08T20:24:46.5873629+00:00"
"1328","210630","duplicate","42.77","USD","won","2026-06-20T12:17:46.5873629+00:00"
"1329","97044","duplicate","109.91","COP","lost","2026-07-11T02:49:46.5873629+00:00"
"1330","248613","fraud","117.39","USD","open","2026-08-17T15:33:46.5873629+00:00"
"1331","234258","fraud","21.83","COP","won","2026-08-18T19:57:46.5873629+00:00"
"1332","217843","duplicate","86.22","MXN","lost","2026-07-22T03:37:46.5873629+00:00"
"1333","41220","duplicate","16.05","MXN","open","2026-08-10T15:23:46.5873629+00:00"
"1334","220542","fraud","9.48","MXN","lost","2026-07-20T03:21:46.5873629+00:00"
"1335","61838","service_not_received","20.05","USD","lost","2026-07-27T05:46:46.5873629+00:00"
"1336","105474","service_not_received","6.46","MXN","open","2026-08-18T02:38:46.5873629+00:00"
"1337","180907","fraud","23.97","COP","lost","2026-07-15T04:23:46.5873629+00:00"
"1338","5693","duplicate","130.39","USD","lost","2026-08-04T08:47:46.5873629+00:00"
"1339","183642","unauthorized","49.15","USD","won","2026-08-07T23:23:46.5873629+00:00"
"1340","242652","service_not_received","8.24","MXN","open","2026-07-29T23:18:46.5873629+00:00"
"1341","141511","duplicate","128.98","COP","won","2026-07-07T19:30:46.5873629+00:00"
"1342","39209","duplicate","49.14","MXN","won","2026-08-10T07:00:46.5873629+00:00"
"1343","52397","service_not_received","139.88","MXN","lost","2026-07-22T11:37:46.5893804+00:00"
"1344","137921","duplicate","128.14","USD","won","2026-06-26T00:29:46.5893804+00:00"
"1345","160949","unauthorized","109.77","MXN","won","2026-07-12T16:07:46.5893804+00:00"
"1346","230023","service_not_received","143.38","USD","lost","2026-08-11T09:21:46.5893804+00:00"
"1347","68810","unauthorized","61.48","MXN","won","2026-07-29T13:04:46.5893804+00:00"
"1348","80381","duplicate","23.47","USD","lost","2026-07-16T13:54:46.5893804+00:00"
"1349","172447","service_not_received","135.02","MXN","won","2026-06-22T21:34:46.5893804+00:00"
"1350","156382","unauthorized","65.09","USD","won","2026-08-11T00:44:46.5893804+00:00"
"1351","26148","fraud","149.83","COP","won","2026-08-12T09:52:46.5893804+00:00"
"1352","212016","service_not_received","27.06","USD","won","2026-06-20T11:48:46.5893804+00:00"
"1353","136956","service_not_received","54.88","USD","open","2026-07-06T07:49:46.5893804+00:00"
"1354","25180","unauthorized","133.48","MXN","lost","2026-08-14T01:59:46.5893804+00:00"
"1355","165955","service_not_received","136.3","COP","won","2026-07-26T21:35:46.5893804+00:00"
"1356","90209","service_not_received","103.11","COP","lost","2026-07-09T13:32:46.5893804+00:00"
"1357","177825","fraud","80.57","COP","lost","2026-07-26T11:47:46.5893804+00:00"
"1358","167312","service_not_received","92.61","COP","open","2026-07-05T07:24:46.5893804+00:00"
"1359","9713","unauthorized","66.19","COP","open","2026-07-27T22:00:46.5893804+00:00"
"1360","234962","unauthorized","134.9","MXN","open","2026-07-17T02:44:46.5893804+00:00"
"1361","179632","duplicate","122.02","COP","won","2026-07-04T06:54:46.5893804+00:00"
"1362","132497","service_not_received","25.5","COP","lost","2026-08-16T08:33:46.5893804+00:00"
"1363","65189","unauthorized","117.48","COP","open","2026-08-01T03:49:46.5893804+00:00"
"1364","66733","duplicate","132.55","USD","won","2026-07-17T09:03:46.5893804+00:00"
"1365","29978","fraud","147.54","COP","lost","2026-07-22T11:53:46.5893804+00:00"
"1366","147937","fraud","42.39","MXN","open","2026-06-26T07:16:46.5893804+00:00"
"1367","111183","duplicate","58.44","USD","lost","2026-07-06T11:44:46.5893804+00:00"
"1368","181913","duplicate","94.3","USD","lost","2026-07-28T21:11:46.5893804+00:00"
"1369","49483","fraud","118.14","MXN","open","2026-07-28T23:22:46.5893804+00:00"
"1370","177014","service_not_received","37.55","USD","open","2026-06-22T13:47:46.5893804+00:00"
"1371","248684","unauthorized","88.68","USD","open","2026-08-08T08:46:46.5913934+00:00"
"1372","249930","service_not_received","41.03","MXN","lost","2026-08-19T06:56:46.5913934+00:00"
"1373","97944","duplicate","58.49","USD","open","2026-07-03T21:04:46.5913934+00:00"
"1374","151671","service_not_received","67.33","USD","won","2026-08-15T06:24:46.5913934+00:00"
"1375","90915","fraud","34.36","COP","lost","2026-07-16T21:09:46.5913934+00:00"
"1376","173863","duplicate","93.55","MXN","open","2026-08-06T17:27:46.5913934+00:00"
"1377","28895","unauthorized","106.97","COP","won","2026-06-25T09:55:46.5913934+00:00"
"1378","43440","duplicate","93.99","MXN","lost","2026-08-15T18:14:46.5913934+00:00"
"1379","46076","duplicate","20.44","MXN","lost","2026-07-20T05:19:46.5913934+00:00"
"1380","120304","duplicate","78.72","COP","open","2026-07-30T16:45:46.5913934+00:00"
"1381","156320","service_not_received","28.51","MXN","won","2026-07-13T12:42:46.5913934+00:00"
"1382","243732","unauthorized","109.43","USD","lost","2026-08-08T10:31:46.5913934+00:00"
"1383","125476","service_not_received","51.64","MXN","open","2026-07-29T18:32:46.5913934+00:00"
"1384","135395","unauthorized","45.76","USD","won","2026-07-17T13:18:46.5913934+00:00"
"1385","126416","fraud","147.72","USD","lost","2026-07-28T03:35:46.5913934+00:00"
"1386","80154","service_not_received","96.92","COP","lost","2026-08-09T17:52:46.5913934+00:00"
"1387","29162","unauthorized","36.88","MXN","lost","2026-07-28T08:52:46.5913934+00:00"
"1388","207460","service_not_received","145.73","MXN","won","2026-06-24T14:44:46.5913934+00:00"
"1389","220069","unauthorized","119.34","COP","open","2026-08-06T23:02:46.5913934+00:00"
"1390","38288","unauthorized","48.52","MXN","lost","2026-08-15T19:46:46.5913934+00:00"
"1391","234326","unauthorized","22.08","MXN","open","2026-07-11T20:01:46.5913934+00:00"
"1392","226969","service_not_received","34.5","MXN","won","2026-08-19T10:46:46.5913934+00:00"
"1393","144003","fraud","143.67","COP","won","2026-08-07T13:15:46.5913934+00:00"
"1394","30133","fraud","48.9","USD","open","2026-06-29T02:23:46.5913934+00:00"
"1395","172506","service_not_received","89.95","MXN","lost","2026-07-17T13:55:46.5913934+00:00"
"1396","247057","service_not_received","122.52","MXN","open","2026-07-25T23:01:46.5913934+00:00"
"1397","130468","unauthorized","132.25","MXN","open","2026-06-23T15:25:46.5913934+00:00"
"1398","224407","fraud","63.69","USD","open","2026-07-12T15:06:46.5913934+00:00"
"1399","28723","duplicate","101.17","COP","won","2026-06-27T03:08:46.5913934+00:00"
"1400","23493","service_not_received","139.24","COP","won","2026-07-14T18:26:46.5913934+00:00"
"1401","92601","fraud","108.66","USD","lost","2026-08-15T00:24:46.5913934+00:00"
"1402","141865","unauthorized","70.29","MXN","open","2026-06-26T17:48:46.5934036+00:00"
"1403","140390","unauthorized","61.72","MXN","lost","2026-06-24T23:31:46.5934036+00:00"
"1404","83721","unauthorized","64.19","MXN","open","2026-08-02T07:51:46.5934036+00:00"
"1405","79429","service_not_received","129.7","USD","lost","2026-06-24T14:07:46.5934036+00:00"
"1406","193049","unauthorized","41.5","MXN","won","2026-06-20T18:57:46.5934036+00:00"
"1407","196453","service_not_received","28.45","MXN","open","2026-07-30T16:41:46.5934036+00:00"
"1408","114930","fraud","123.28","USD","lost","2026-08-02T22:53:46.5934036+00:00"
"1409","124913","fraud","45.95","MXN","open","2026-07-04T05:32:46.5934036+00:00"
"1410","166986","duplicate","121.21","COP","won","2026-08-12T11:48:46.5934036+00:00"
"1411","237678","fraud","93.81","MXN","open","2026-07-07T13:10:46.5934036+00:00"
"1412","170826","duplicate","106.86","COP","open","2026-06-22T07:39:46.5934036+00:00"
"1413","41062","unauthorized","16.99","USD","lost","2026-07-24T12:08:46.5934036+00:00"
"1414","34014","service_not_received","145.41","COP","won","2026-08-08T20:49:46.5934036+00:00"
"1415","218387","duplicate","30.68","MXN","won","2026-08-01T12:22:46.5934036+00:00"
"1416","3896","duplicate","117.63","MXN","open","2026-07-14T03:27:46.5934036+00:00"
"1417","248529","duplicate","100.41","COP","open","2026-06-25T00:39:46.5934036+00:00"
"1418","248474","service_not_received","48.84","MXN","lost","2026-08-02T04:39:46.5934036+00:00"
"1419","144385","duplicate","145.39","MXN","lost","2026-06-26T19:18:46.5934036+00:00"
"1420","209627","duplicate","45.86","MXN","won","2026-07-15T16:37:46.5934036+00:00"
"1421","4888","duplicate","127.09","USD","won","2026-08-11T08:11:46.5934036+00:00"
"1422","197686","service_not_received","75.48","USD","open","2026-07-18T14:26:46.5949811+00:00"
"1423","202907","duplicate","11.87","COP","won","2026-06-27T18:03:46.5949811+00:00"
"1424","109656","unauthorized","125.98","COP","won","2026-08-03T19:44:46.5949811+00:00"
"1425","153804","unauthorized","89.22","MXN","won","2026-08-03T16:43:46.5949811+00:00"
"1426","18061","fraud","131.03","USD","won","2026-07-01T19:52:46.5949811+00:00"
"1427","62957","service_not_received","91.27","MXN","won","2026-08-01T17:59:46.5949811+00:00"
"1428","81643","service_not_received","119.27","COP","open","2026-07-17T07:38:46.5949811+00:00"
"1429","200303","fraud","70.45","USD","lost","2026-07-17T09:36:46.5949811+00:00"
"1430","67743","service_not_received","94.54","MXN","lost","2026-06-30T22:31:46.5949811+00:00"
"1431","236415","service_not_received","76.66","USD","won","2026-07-21T18:49:46.5949811+00:00"
"1432","210737","duplicate","28.18","COP","won","2026-08-02T12:38:46.5949811+00:00"
"1433","164556","duplicate","51.14","USD","won","2026-07-13T07:28:46.5949811+00:00"
"1434","65813","fraud","22.39","COP","won","2026-08-02T11:39:46.5949811+00:00"
"1435","3808","fraud","116.56","COP","open","2026-08-02T19:50:46.5949811+00:00"
"1436","42726","fraud","63.14","MXN","won","2026-07-15T13:10:46.5949811+00:00"
"1437","121396","fraud","145.11","MXN","won","2026-07-27T08:49:46.5976833+00:00"
"1438","49017","unauthorized","122.47","MXN","won","2026-06-20T23:36:46.5976833+00:00"
"1439","57792","service_not_received","106.1","USD","won","2026-07-29T04:46:46.5976833+00:00"
"1440","117621","unauthorized","28.2","USD","open","2026-07-02T08:28:46.5976833+00:00"
"1441","232229","fraud","67.06","MXN","open","2026-07-18T15:32:46.5976833+00:00"
"1442","206389","duplicate","88.58","USD","won","2026-08-04T16:58:46.5976833+00:00"
"1443","111372","unauthorized","50.48","COP","lost","2026-07-03T05:02:46.5976833+00:00"
"1444","156066","service_not_received","30.45","MXN","open","2026-08-14T12:45:46.5976833+00:00"
"1445","125410","fraud","107.02","USD","won","2026-08-13T10:28:46.5976833+00:00"
"1446","155717","fraud","77.02","USD","lost","2026-08-05T17:55:46.5976833+00:00"
"1447","233","unauthorized","117.38","MXN","won","2026-07-16T21:01:46.5976833+00:00"
"1448","162477","duplicate","142.05","COP","won","2026-07-19T06:25:46.5976833+00:00"
"1449","77051","fraud","114.23","MXN","won","2026-07-04T00:49:46.5976833+00:00"
"1450","156572","service_not_received","23.78","COP","open","2026-07-26T07:45:46.5976833+00:00"
"1451","161897","unauthorized","78.5","USD","open","2026-07-03T17:12:46.5976833+00:00"
"1452","78126","service_not_received","87.52","USD","open","2026-07-22T09:03:46.5976833+00:00"
"1453","164878","unauthorized","116.47","MXN","won","2026-07-13T23:55:46.5976833+00:00"
"1454","83326","duplicate","111.23","COP","won","2026-06-19T19:55:46.5976833+00:00"
"1455","235852","service_not_received","19.69","MXN","open","2026-08-10T06:37:46.5976833+00:00"
"1456","63739","unauthorized","8.53","COP","open","2026-07-27T12:00:46.5976833+00:00"
"1457","71732","fraud","27.09","MXN","won","2026-07-04T18:06:46.5976833+00:00"
"1458","58746","duplicate","138.51","COP","open","2026-08-16T03:51:46.5976833+00:00"
"1459","172739","duplicate","50.37","MXN","won","2026-06-25T13:39:46.5976833+00:00"
"1460","86708","fraud","55.44","MXN","won","2026-07-06T15:12:46.5976833+00:00"
"1461","61125","service_not_received","88.32","MXN","lost","2026-07-30T01:58:46.5976833+00:00"
"1462","146729","fraud","32.09","COP","open","2026-07-18T03:58:46.5976833+00:00"
"1463","64158","service_not_received","46.3","COP","open","2026-07-15T21:47:46.5976833+00:00"
"1464","229773","service_not_received","30.22","MXN","won","2026-08-02T04:39:46.5976833+00:00"
"1465","58097","unauthorized","97.97","MXN","won","2026-08-11T04:49:46.5976833+00:00"
"1466","177006","fraud","9.98","USD","lost","2026-07-28T09:21:46.5976833+00:00"
"1467","180144","fraud","64.09","COP","won","2026-08-08T18:29:46.5976833+00:00"
"1468","201189","fraud","74.03","USD","open","2026-08-06T21:51:46.5976833+00:00"
"1469","140119","service_not_received","77.99","USD","lost","2026-08-15T23:03:46.5976833+00:00"
"1470","60201","unauthorized","29.17","COP","won","2026-07-23T00:36:46.5976833+00:00"
"1471","92638","duplicate","104.42","USD","lost","2026-07-12T15:05:46.5976833+00:00"
"1472","20746","unauthorized","98.94","USD","lost","2026-08-03T11:39:46.5976833+00:00"
"1473","82474","service_not_received","116.21","USD","lost","2026-08-18T17:30:46.5976833+00:00"
"1474","109788","duplicate","94.6","MXN","lost","2026-06-23T12:48:46.5976833+00:00"
"1475","136578","unauthorized","125.28","COP","won","2026-07-18T05:14:46.5976833+00:00"
"1476","154732","duplicate","31.23","COP","won","2026-07-24T05:11:46.5976833+00:00"
"1477","189969","service_not_received","94.57","COP","lost","2026-07-12T23:48:46.5976833+00:00"
"1478","107797","fraud","122.75","MXN","open","2026-07-17T15:01:46.5976833+00:00"
"1479","203730","duplicate","112.18","COP","won","2026-07-27T16:22:46.5976833+00:00"
"1480","76518","unauthorized","66.51","MXN","lost","2026-06-20T10:09:46.5976833+00:00"
"1481","213465","service_not_received","113.28","USD","open","2026-07-28T23:13:46.5976833+00:00"
"1482","58038","duplicate","60.21","MXN","lost","2026-06-28T18:06:46.5976833+00:00"
"1483","91231","fraud","21.28","USD","lost","2026-07-08T03:46:46.5976833+00:00"
"1484","171844","unauthorized","76.56","COP","open","2026-08-03T03:44:46.5976833+00:00"
"1485","189890","unauthorized","110.39","MXN","lost","2026-07-04T20:41:46.5976833+00:00"
"1486","154982","unauthorized","79.55","COP","lost","2026-07-21T14:42:46.6012264+00:00"
"1487","227551","duplicate","14.03","COP","lost","2026-08-11T09:00:46.6012264+00:00"
"1488","28367","duplicate","98.4","MXN","lost","2026-06-29T21:11:46.6015555+00:00"
"1489","235223","unauthorized","112.72","COP","open","2026-07-16T09:32:46.6015555+00:00"
"1490","52344","service_not_received","76.61","COP","open","2026-07-16T06:57:46.6015555+00:00"
"1491","190665","fraud","141.08","COP","open","2026-07-06T02:33:46.6015555+00:00"
"1492","118794","service_not_received","41.24","MXN","open","2026-07-30T01:22:46.6015555+00:00"
"1493","12378","service_not_received","9.11","USD","lost","2026-08-11T07:49:46.6015555+00:00"
"1494","26312","duplicate","89.91","USD","won","2026-07-23T16:36:46.6015555+00:00"
"1495","235815","duplicate","110.88","COP","lost","2026-06-23T21:57:46.6015555+00:00"
"1496","101101","fraud","70.53","MXN","open","2026-07-02T03:17:46.6015555+00:00"
"1497","8117","service_not_received","126.26","MXN","won","2026-07-28T04:32:46.6015555+00:00"
"1498","172390","service_not_received","109.27","COP","open","2026-07-31T17:07:46.6015555+00:00"
"1499","148253","service_not_received","79.33","MXN","won","2026-07-01T19:02:46.6015555+00:00"
"1500","194515","unauthorized","96.57","MXN","lost","2026-07-02T15:51:46.6015555+00:00"
"1501","226214","service_not_received","35.38","COP","won","2026-07-30T15:35:46.6015555+00:00"
"1502","238855","fraud","24.19","USD","open","2026-08-19T15:03:46.6015555+00:00"
"1503","41975","duplicate","143.64","MXN","open","2026-06-27T09:55:46.6015555+00:00"
"1504","196884","service_not_received","129.46","COP","lost","2026-06-26T17:16:46.6015555+00:00"
"1505","137243","duplicate","129.72","MXN","open","2026-08-19T05:54:46.6015555+00:00"
"1506","171155","unauthorized","107.4","MXN","won","2026-07-12T18:23:46.6015555+00:00"
"1507","190948","service_not_received","68.25","USD","lost","2026-07-24T16:07:46.6015555+00:00"
"1508","108944","unauthorized","29.16","COP","won","2026-07-31T21:05:46.6015555+00:00"
"1509","41032","fraud","113.46","COP","open","2026-07-13T16:00:46.6015555+00:00"
"1510","245445","service_not_received","139.26","MXN","open","2026-07-03T02:59:46.6015555+00:00"
"1511","200584","fraud","142.67","USD","won","2026-07-10T15:02:46.6015555+00:00"
"1512","98540","unauthorized","5.53","USD","lost","2026-07-16T21:47:46.6015555+00:00"
"1513","28708","service_not_received","53.45","MXN","lost","2026-08-12T01:01:46.6015555+00:00"
"1514","130261","duplicate","46.73","USD","won","2026-07-08T19:30:46.6015555+00:00"
"1515","96199","unauthorized","17.39","MXN","won","2026-07-13T00:40:46.6015555+00:00"
"1516","44553","service_not_received","63.23","USD","won","2026-06-27T08:43:46.6015555+00:00"
"1517","232634","service_not_received","38.23","MXN","won","2026-08-10T08:28:46.6015555+00:00"
"1518","112327","unauthorized","105.22","USD","won","2026-06-24T01:26:46.6015555+00:00"
"1519","238368","duplicate","112.36","COP","won","2026-07-28T15:40:46.6015555+00:00"
"1520","244995","unauthorized","40.35","USD","lost","2026-07-31T03:31:46.6015555+00:00"
"1521","238901","unauthorized","34.62","COP","won","2026-07-30T10:56:46.6015555+00:00"
"1522","171011","duplicate","142.64","MXN","lost","2026-07-21T13:54:46.6015555+00:00"
"1523","2800","service_not_received","57.74","USD","open","2026-07-21T16:36:46.6015555+00:00"
"1524","128244","service_not_received","86.08","MXN","lost","2026-08-14T17:02:46.6015555+00:00"
"1525","68422","fraud","34.91","MXN","lost","2026-07-10T09:32:46.6015555+00:00"
"1526","30924","service_not_received","28.79","USD","won","2026-07-21T02:40:46.6015555+00:00"
"1527","182676","unauthorized","37.81","USD","lost","2026-08-04T04:40:46.6015555+00:00"
"1528","219221","service_not_received","69.8","COP","lost","2026-07-13T08:33:46.6015555+00:00"
"1529","107361","unauthorized","44.82","COP","open","2026-07-15T03:48:46.6015555+00:00"
"1530","102325","service_not_received","26.46","MXN","open","2026-06-25T13:08:46.6015555+00:00"
"1531","38905","fraud","131.08","COP","lost","2026-06-23T12:09:46.6015555+00:00"
"1532","139755","service_not_received","99.85","USD","open","2026-07-15T19:39:46.6015555+00:00"
"1533","52548","service_not_received","96.54","MXN","open","2026-07-08T11:00:46.6015555+00:00"
"1534","113378","unauthorized","95.39","USD","open","2026-06-28T11:12:46.6015555+00:00"
"1535","128744","duplicate","86.23","COP","lost","2026-07-26T21:40:46.6015555+00:00"
"1536","158847","duplicate","50.24","MXN","lost","2026-07-22T12:18:46.6015555+00:00"
"1537","223715","service_not_received","65.34","COP","open","2026-07-18T20:42:46.6015555+00:00"
"1538","210150","service_not_received","73.82","COP","open","2026-06-20T18:28:46.6049435+00:00"
"1539","136651","service_not_received","85.73","COP","lost","2026-08-10T21:20:46.6049435+00:00"
"1540","195709","fraud","146.08","COP","won","2026-07-10T10:10:46.6049435+00:00"
"1541","181980","unauthorized","50.66","MXN","won","2026-07-24T23:10:46.6049435+00:00"
"1542","148062","fraud","131.28","USD","lost","2026-07-02T11:30:46.6049435+00:00"
"1543","88891","service_not_received","6.04","USD","lost","2026-07-28T19:24:46.6049435+00:00"
"1544","222169","service_not_received","146.22","USD","won","2026-06-27T14:59:46.6049435+00:00"
"1545","122862","duplicate","40.49","MXN","won","2026-07-24T11:02:46.6049435+00:00"
"1546","3077","service_not_received","34.28","COP","open","2026-07-05T17:10:46.6049435+00:00"
"1547","240542","duplicate","90.86","COP","won","2026-06-20T14:47:46.6049435+00:00"
"1548","229200","service_not_received","88.9","COP","won","2026-07-18T05:27:46.6049435+00:00"
"1549","11814","service_not_received","83.33","MXN","won","2026-07-12T15:14:46.6049435+00:00"
"1550","95607","unauthorized","37.05","MXN","open","2026-06-22T05:00:46.6049435+00:00"
"1551","164039","unauthorized","31.3","USD","open","2026-08-02T03:40:46.6049435+00:00"
"1552","100561","unauthorized","95.77","USD","lost","2026-07-27T23:41:46.6049435+00:00"
"1553","31555","duplicate","127.08","MXN","open","2026-07-19T05:50:46.6059554+00:00"
"1554","75065","service_not_received","61.23","COP","lost","2026-07-05T10:12:46.6059554+00:00"
"1555","15841","duplicate","35.68","MXN","won","2026-08-07T05:24:46.6059554+00:00"
"1556","46172","fraud","7.4","COP","open","2026-06-25T15:09:46.6059554+00:00"
"1557","49380","service_not_received","36.16","MXN","open","2026-06-23T17:01:46.6059554+00:00"
"1558","137508","unauthorized","141.64","MXN","lost","2026-07-05T22:30:46.6059554+00:00"
"1559","159210","service_not_received","10.27","MXN","open","2026-08-06T13:14:46.6059554+00:00"
"1560","13313","fraud","60.55","USD","won","2026-07-05T08:46:46.6059554+00:00"
"1561","153247","duplicate","89.53","USD","won","2026-07-15T21:01:46.6059554+00:00"
"1562","107622","fraud","136.75","MXN","open","2026-06-29T19:42:46.6059554+00:00"
"1563","78979","duplicate","11.83","MXN","lost","2026-07-12T19:11:46.6059554+00:00"
"1564","155645","duplicate","93.32","USD","won","2026-06-29T00:22:46.6059554+00:00"
"1565","133692","service_not_received","149.63","MXN","open","2026-07-08T13:05:46.6059554+00:00"
"1566","211736","unauthorized","7.13","USD","open","2026-07-12T23:56:46.6059554+00:00"
"1567","57813","unauthorized","124.63","USD","lost","2026-06-20T03:10:46.6059554+00:00"
"1568","131123","service_not_received","63.73","USD","lost","2026-07-02T01:34:46.6059554+00:00"
"1569","102731","fraud","145.06","COP","lost","2026-07-31T08:32:46.6059554+00:00"
"1570","55489","unauthorized","75.6","COP","won","2026-07-04T01:09:46.6059554+00:00"
"1571","152840","duplicate","122.02","MXN","open","2026-07-19T13:37:46.6059554+00:00"
"1572","7779","unauthorized","5.27","MXN","open","2026-06-26T14:06:46.6059554+00:00"
"1573","75530","duplicate","104.14","USD","won","2026-06-21T06:15:46.6059554+00:00"
"1574","157052","fraud","137.68","COP","won","2026-07-17T06:23:46.6059554+00:00"
"1575","237520","duplicate","96.29","MXN","lost","2026-06-20T02:16:46.6059554+00:00"
"1576","4856","duplicate","102.58","COP","open","2026-07-04T08:50:46.6059554+00:00"
"1577","216821","duplicate","102.42","USD","open","2026-07-23T07:31:46.6059554+00:00"
"1578","242760","unauthorized","147.53","COP","won","2026-07-28T14:40:46.6059554+00:00"
"1579","150611","fraud","90.6","COP","open","2026-07-18T14:50:46.6059554+00:00"
"1580","213414","unauthorized","31.73","USD","open","2026-07-15T02:18:46.6059554+00:00"
"1581","220891","service_not_received","129.76","USD","lost","2026-08-05T23:40:46.6059554+00:00"
"1582","14456","unauthorized","93.41","USD","open","2026-07-04T08:30:46.6059554+00:00"
"1583","91254","fraud","37.25","USD","open","2026-07-24T14:49:46.6059554+00:00"
"1584","88585","duplicate","51.54","USD","open","2026-08-13T07:46:46.6079735+00:00"
"1585","81412","fraud","139.19","USD","won","2026-06-21T01:47:46.6079735+00:00"
"1586","135233","fraud","125.62","USD","lost","2026-06-20T09:04:46.6079735+00:00"
"1587","124377","service_not_received","131.73","USD","won","2026-07-20T23:43:46.6079735+00:00"
"1588","130092","service_not_received","108.61","MXN","lost","2026-07-25T10:12:46.6079735+00:00"
"1589","161217","fraud","114.23","COP","lost","2026-08-03T12:47:46.6079735+00:00"
"1590","143905","unauthorized","84.79","USD","won","2026-07-02T05:48:46.6079735+00:00"
"1591","9885","fraud","119.02","COP","open","2026-08-05T15:19:46.6079735+00:00"
"1592","105742","duplicate","76.84","COP","open","2026-08-14T05:02:46.6079735+00:00"
"1593","217873","unauthorized","96.34","COP","open","2026-07-24T09:56:46.6079735+00:00"
"1594","94357","duplicate","82.47","MXN","lost","2026-07-12T19:26:46.6079735+00:00"
"1595","26396","duplicate","74.53","COP","won","2026-07-20T22:45:46.6079735+00:00"
"1596","47772","unauthorized","72","MXN","lost","2026-08-09T13:41:46.6079735+00:00"
"1597","91092","duplicate","34.71","COP","open","2026-07-07T13:33:46.6079735+00:00"
"1598","244433","service_not_received","57.84","COP","lost","2026-07-18T18:21:46.6079735+00:00"
"1599","157370","unauthorized","131.9","COP","won","2026-07-01T03:46:46.6079735+00:00"
"1600","40721","fraud","78.71","USD","lost","2026-06-26T05:57:46.6079735+00:00"
"1601","94212","fraud","27.13","MXN","won","2026-08-12T02:46:46.6079735+00:00"
"1602","60235","unauthorized","105.54","USD","open","2026-06-20T22:29:46.6079735+00:00"
"1603","2912","service_not_received","111.14","USD","open","2026-08-06T19:36:46.6079735+00:00"
"1604","227901","unauthorized","86","COP","open","2026-07-03T01:04:46.6079735+00:00"
"1605","31263","fraud","57.86","MXN","won","2026-07-27T06:39:46.6079735+00:00"
"1606","49384","duplicate","102.25","COP","open","2026-07-23T09:58:46.6079735+00:00"
"1607","126808","unauthorized","50.95","USD","open","2026-07-24T18:59:46.6079735+00:00"
"1608","45461","service_not_received","92.81","MXN","won","2026-07-12T11:42:46.6079735+00:00"
